index,polarity,subjectivity,timestamp,speaker,speaker_name,text,applause,laughter,interaction,attack,attack_target,agree,agree_target,interruption,interrupt_target,defense,defense_against,reference,mentions,noun_phrases,people,locations,topic,autotopic,first_mention
12,0.3262784090909091,0.6605113636363636,0:02:28,moderator,Savannah Guthrie," You have many plans, free college, free childcare, government health care, cancellation of student debt, new taxes, new regulations, the break-up of major corporations. But this comes at a time when 71% of Americans say the economy is doing well, including 60% of Democrats. What do you say to those who worry this kind of significant change could be risky to the economy?
",False,False,False,False,[],False,[],False,,False,,False,[],"['free college', 'free childcare', 'government health care', 'student debt', 'new taxes', 'new regulations', 'major corporations']",[],[],,"['healthcare', 'economic-inequality', 'taxes', 'education', 'corporate-power']","['healthcare', 'taxes', 'education', 'corporate-power']"
13,0.42242063492063486,0.6481894841269842,0:02:51,warren,Elizabeth Warren," So, I think of it this way, who is this economy really working for? It's doing great for a thinner and thinner slice at the top. It's doing great for giant drug companies. It's just not doing great for people who are trying to get a prescription filled. It's doing great for people who want to invest in private prisons just not for the African-Americans and Latinx whose families are torn apart, whose lives are destroyed, and whose communities are ruined. It's doing great for giant oil companies that wanna drill everywhere. Just not for the rest of us who are watching climate change bear down upon us. When you've got a government, when you've got an economy that does great for those with money and isn't doing great for everyone else, that is corruption pure and simple. We need to call it out. We need to attack it head on. And we need to make structural change in our government, in our economy and in our country.
",False,False,False,False,[],False,[],False,,False,,False,[],"['thinner slice', 'giant drug companies', 'private prisons', 'african-americans', 'latinx', 'giant oil companies', 'wan na drill everywhere']",[],[],,"['climate-change', 'economic-inequality', 'corporate-power', 'criminal-justice']",['criminal-justice']
14,0.0,0.0,,warren,Elizabeth Warren,"[applause]
",True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
15,0.12499999999999999,0.625,0:03:51,moderator,Savannah Guthrie," Senator Klobuchar, you've called programs like free college something you might do if you were a ""magic genie."" To be blunt, are the government programs and benefits that some of your rivals are offering, giving your voters, people, a false sense of what's actually achievable?
",False,False,False,False,[],False,[],False,,False,,True,['klobuchar'],"['klobuchar', 'free college', 'magic genie', 'government programs', 'false sense']",[],[],,"['economic-inequality', 'education']",[]
16,0.275,0.3980994152046784,0:04:15,klobuchar,Amy Klobuchar," Well, first the economy, we know that not everyone is sharing in this prosperity, and Donald Trump just sits in the White House and gloats about what's going on when you have so many people that are having trouble affording college, and having trouble affording their premiums. So I do get concerned about paying for college for rich kids. I do. But I think my plan is a good one, and my plan would be to first of all make community college free, and make sure that everyone else, besides that top percentile, gets help with their education. My own dad, and my sister got their first degrees with community college. There's many paths to success, as well as certifications. Secondly, I'd use Pell Grants, I double them. From $6000 to $12,000 a year, and expand it to the number of families that get covered. To families that make up to $100,000. And then the third thing I would do is make it easier for students to pay off their student loans. Because I can tell you this, if billionaires can pay off their yachts, students should be able to pay off their student loans.
",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['white house', 'rich kids', 'community college', 'top percentile', 'own dad', 'community college', 'secondly', ""'d use"", 'pell grants', 'student loans', 'student loans']",[],[],,"['healthcare', 'economic-inequality', 'education']",[]
17,0.0,0.0,0:05:22,moderator,Savannah Guthrie," That's time. Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],"[""'s time""]",[],[],,['misc'],[]
18,0.0,0.0,,moderator,Savannah Guthrie,"[applause]
",True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
19,0.19999999999999998,0.34285714285714286,0:05:23,moderator,Savannah Guthrie," Congressman O'Rourke, what we've just been discussing and talking about is how much fundamental change to the economy is desirable, and how much is actually doable? In that vein, some Democrats want a marginal individual tax rate of 70% on the very highest earners, those making more than $10 million a year. Would you support that? And if not, what would your top individual rate be?
",False,False,False,False,[],False,[],False,,False,,False,[],"[""o'rourke"", 'marginal individual tax rate', 'top individual rate']",[],[],,"['economic-inequality', 'taxes']",[]
20,0.39285714285714285,0.7123015873015872,0:05:48,orourke,Beto ORourke," This economy has got to work for everyone and right now we know that it isn't and it's gonna take all of us coming together to make sure that it does.
",False,False,False,False,[],False,[],False,,False,,False,[],"[""'s gon na""]",[],[],,['economic-inequality'],[]
21,-0.125,0.125,,orourke,Beto ORourke,"[foreign language]
",False,False,False,False,[],False,[],False,,False,,False,[],['foreign language ]'],[],[],,['misc'],[]
22,0.2509379509379509,0.39664502164502163,0:06:19,orourke,Beto ORourke," Right now, we have a system that favors those who can pay for access and outcomes, that's how you explain an economy that is rigged to corporations and to the very wealthiest, a $2 trillion tax cut that favored corporations while they were sitting on record piles of cash, and the very wealthiest in this country at a time of historic wealth inequality. A new democracy that is revived because we returned power to the people. No PACs, no gerrymandering. Automatic and same day voter registration to bring in more voters and a new Voting Rights Act to get rid of the barriers in place now. That's how we each have a voice in our democracy and make this economy work for everybody.
",False,False,False,False,[],False,[],False,,False,,False,[],"['right', 'trillion tax', 'record piles', 'historic wealth inequality', 'new democracy', 'pacs', 'automatic', 'day voter registration', 'voting', 'economy work']",[],[],,"['economic-inequality', 'taxes', 'corporate-power']",[]
23,0.05,0.4,0:06:56,moderator,Savannah Guthrie," That's time sir... I'll give you 10 seconds to answer if you wanna answer the direct question. Would you support a 70% individual marginal tax rate? Yes, No or pass.
",False,False,False,False,[],False,[],False,,False,,False,[],"[""'s time sir ..."", 'wan na', 'direct question', 'individual marginal tax rate']",[],[],,['taxes'],[]
24,0.35,0.5125,0:07:06,orourke,Beto ORourke," I would support a tax rate and a tax code that is fair to everyone. Tax capital at the same rate...
",False,False,False,False,[],False,[],False,,False,,False,[],"['tax rate', 'tax code', 'tax capital', 'rate ...']",[],[],,['taxes'],[]
25,0.0,0.0,0:07:11,moderator,Savannah Guthrie," 70%?
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
26,-0.125,0.25,0:07:12,orourke,Beto ORourke," That you tax ordinary income, take that corporate tax rate up to 28%, you would generate the revenues you need to pay for the programs we're talking about.
",False,False,False,False,[],False,[],False,,False,,False,[],"['ordinary income', 'corporate tax rate']",[],[],,['taxes'],[]
27,0.3507936507936507,0.5896825396825397,0:07:19,moderator,Savannah Guthrie," That's time. Thank you. Senator Booker. There is a debate in this party right now about the role of corporations, as you know. Senator Warren, in particular, put out a plan to break up tech companies like Facebook, Amazon, and Google. You said we should not ""be running around pointing at companies and breaking them up without any kind of process."" Why do you disagree?
",False,False,False,False,[],False,[],False,,False,,True,"['warren', 'booker']","[""'s time"", 'booker', 'warren', 'tech companies', 'facebook', 'amazon', 'google']",[],[],,['corporate-power'],[]
28,0.0418845598845599,0.3511746031746032,0:07:41,booker,Cory Booker," I don't think I disagree. I think we have a serious problem in our country with corporate consolidation. You see the evidence of that in how dignity is being stripped from labor. And we have people that work full-time jobs and still can't make a living wage, we see that because consumer prices are being raised by pharmaceutical companies that often have monopolistic holds on drugs. And you see that by just the fact that this is actually an economy that's hurting small businesses and not allowing them to compete. One of the most aggressive bills in the Senate to deal with corporate consolidation is mine about corporate consolidation in the ag sector. So, I feel very strongly about the need to check the corporate consolidation and let the free market work. And I'll tell you this, I live in a low income Black and Brown community, I see every single day that this economy is not working for average Americans. The indicators that are being used from GDP to Wall Street's rankings is not helping people in my community. It is about time that we have economy that works for everybody, not just the wealthiest in our nation.
",False,False,False,False,[],False,[],False,,False,,False,[],"['serious problem', 'corporate consolidation', 'full-time jobs', ""ca n't"", 'consumer prices', 'pharmaceutical companies', 'small businesses', 'aggressive bills', 'corporate consolidation', 'corporate consolidation', 'ag sector', 'corporate consolidation', 'free market work', 'low income', 'black', 'brown', 'gdp', 'wall', ""street 's rankings""]",[],[],,"['economic-inequality', 'jobs']",['jobs']
29,0.13690476190476192,0.39583333333333326,0:08:44,moderator,Savannah Guthrie," But quickly Senator Booker, you did say that you didn't think it was right to name, names. To name companies and single them out as Senator Warren has briefly. Why is that?
",False,False,False,False,[],False,[],False,,False,,True,"['warren', 'booker']","['booker', 'warren']",[],[],,['misc'],[]
30,0.12142857142857144,0.38571428571428573,0:08:54,booker,Cory Booker," Well, again I will single out companies like Halliburton or Amazon that pay nothing in taxes and our need to change that. And when it comes to antitrust law, what I will do is, number one, appoint judges that will enforce it. Number two, have a DOJ and a Federal Trade Commission that will go through the processes necessary to check this kind of corporate concentration. At the end of the day, we have too much of a problem with corporate power growing. We see that with everything from Citizens United, and the way they're trying to influence Washington. It's about time that we have a president that fights for the people in this country.
",False,False,False,False,[],False,[],False,,False,,False,[],"['halliburton', 'amazon', 'antitrust law', 'number', 'doj', 'federal trade commission', 'corporate concentration', 'corporate power', 'washington']",[],[],,['taxes'],[]
31,0.0,0.0,0:09:26,moderator,Savannah Guthrie," That's time sir...
",False,False,False,False,[],False,[],False,,False,,False,[],"[""'s time sir ...""]",[],[],,['misc'],[]
32,0.0,0.0,0:09:27,booker,Cory Booker," We need to have someone that's a champion for them.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
33,-0.2,0.2,0:09:30,moderator,Savannah Guthrie," Thank you Senator. Senator Warren, I mentioned you, are you picking winners and losers?
",False,False,False,False,[],False,[],False,,False,,True,['warren'],['warren'],[],[],,['misc'],[]
34,0.08079365079365079,0.41798941798941797,0:09:36,warren,Elizabeth Warren," So, the way I understand this, is there is way too much consolidation now in giant industries in this country. That hurts workers, it hurts small businesses, it hurts independent farmers, it hurts our economy overall. And, it helps constrict real innovation and growth in this economy. Now look, we've had the laws out there for a long time, to be able to fight back. What's been missing is courage. Courage in Washington to take on the giants. That's part of the corruption in this system. It has been far too long that the monopolies have been making the campaign contributions, have been funding the super PACs have been out there making sure that their influence is heard and felt in every single decision that gets made in Washington. Where I wanna start this, is I wanna return government to the people and that means calling out the names of the monopolists and saying, ""I have the courage to go after them.""
",False,False,False,False,[],False,[],False,,False,,False,[],"['giant industries', 'hurts workers', 'small businesses', 'independent farmers', 'economy overall', 'real innovation', 'long time', 'courage', 'washington', ""'s part"", 'campaign contributions', 'pacs', 'washington', 'wan na', 'wan na return government']",[],[],,"['economic-inequality', 'corporate-power']",[]
35,0.0,0.0,0:10:36,moderator,Savannah Guthrie," Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
36,0.0,0.0,,moderator,Savannah Guthrie,"[applause]
",True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
37,0.35,0.45,0:10:39,moderator,Lester Holt," Secretary Castro, the next question is for you. Democrats have been talking about the pay gap for decades, what would you do to ensure that women are paid fairly in this country?
",False,False,False,False,[],False,[],False,,False,,True,['castro'],['castro'],[],[],,['misc'],[]
38,0.06070767195767197,0.35830467372134034,0:10:49,castro,Julián Castro," Thank you very much for that question, Lester. I grew up with a mother who raised my brother, Joaquin, and me as a single parent. And I know what it's like to struggle, I know what it's like to rent a home, and to worry about whether you're gonna be able to pay the rent at the first of the month. And to see a mom work very, very hard and know that moms across this country are getting paid less simply because they're women. I would do several things starting with something we should have done a long time ago, which is to pass the Equal Rights Amendment, finally in this country. And, also pursue legislation so that women are paid equal pay for equal work in this country. It's past time that we did that and we have to do this, if we wanna be the most prosperous nation in the 21st century, we need to make sure that women are paid what they deserve.
",False,False,False,False,[],False,[],False,,False,,False,[],"['lester', 'joaquin', ""'re gon na"", 'mom work', ""'re women"", 'long time', 'amendment', 'pursue legislation', 'equal work', ""'s past time"", 'wan na', 'prosperous nation']",[],[],,['misc'],[]
39,0.09523809523809523,0.30357142857142855,0:11:41,moderator,José Diaz Balart," All right, thank you. I wanna put the same question to Congresswoman Gabbard, your thoughts on equal pay?
",False,False,False,False,[],False,[],False,,False,,True,['gabbard'],"['wan na', 'congresswoman gabbard']",[],[],,['misc'],[]
40,0.05278480291638186,0.4410663021189337,0:11:46,gabbard,Tulsi Gabbard," Now, first of all let's recognize the situation we're in, that the American people deserve a president who will put your interest ahead of the rich and powerful. That's not what we have right now. I enlisted in the Army National Guard after the Al-Qaeda terror attacks on 9/11, so I could go after those who had attacked us on that day. I still serve as a Major, served over 16 years, deployed twice to the Middle East. And in Congress served on the Foreign Affairs and Armed Services Committees for over six years. I know the importance of our national security as well as the terribly high cost of war. And, for too long our leaders have failed us, taking us from one regime change war to the next leading us into a new Cold War and arms race costing us trillions of our hard earned tax payer dollars and countless lives. This insanity must end. As President, I will take your hard-earned taxpayer dollars and instead invest those dollars into serving your needs, things like health care, a green economy, good paying jobs, protecting our environment and so much more.
",False,False,False,False,[],False,[],False,,False,,False,[],"['american people deserve', 'national guard', 'al-qaeda', 'terror attacks', 'congress', 'national security', 'high cost', 'cold', 'arms race', 'tax payer dollars', 'countless lives', 'taxpayer dollars', 'health care', 'green economy']",[],[],,"['healthcare', 'foreign-policy', 'climate-change', 'economic-inequality', 'taxes', 'jobs']",['foreign-policy']
41,0.45000000000000007,0.8,0:12:50,moderator,José Diaz Balart," Mayor De Blasio, good evening. You're the mayor of the biggest city in the United States, but it's also one of the cities in the country with the greatest gap between the wealthy and the poor. How would you address income inequality?
",False,False,False,False,[],False,[],False,,False,,False,[],"['de blasio', 'good evening', 'address income inequality']",[],[],,['economic-inequality'],[]
42,0.08112760255617399,0.5116120387548959,0:13:06,deblasio,Bill DeBlasio," Well, we've been addressing income inequality in New York City by raising wages, by raising benefits, by putting money back in the hands of working people; $15 minimum wage, paid sick days, pre-K for all, things that are making a huge difference in working-people's lives. But let me tell you what we're hearing here already in the first round of questions, is that battle for the heart and soul of our party. I wanna make it clear, this is supposed to be the party of working people. Yes, we're supposed to be for a 70% tax rate on the wealthy. Yes, we're supposed to be for free college, free public college for our young people. We are supposed to break up big corporations when they're not serving our democracy. This Democratic party has to be strong and bold and progressive, and in New York we prove it, that we can do something very different. We can put money back in the hands of working people. And let me tell you, every time you talk about investing in people and their communities, you hear folks say, ""There's not enough money."" What I say to them every single time is, ""There's plenty of money in this world. There's plenty of money in this country. It's just in the wrong hands.""
",False,False,False,False,[],False,[],False,,False,,False,[],"['income inequality', 'york', 'minimum wage', 'sick days', 'huge difference', ""working-people 's"", ""'re hearing"", 'wan na', '% tax rate', 'free college', 'free public college', 'young people', 'big corporations', 'democratic party', 'york', ""'s plenty"", ""'s plenty"", 'wrong hands']",[],[],,"['economic-inequality', 'taxes', 'education', 'corporate-power']",[]
43,0.0,0.0,0:14:10,moderator,José Diaz Balart," Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
44,0.0,0.0,0:14:10,deblasio,Bill DeBlasio," We Democrats have to fix that.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
45,0.0,0.0,0:14:12,moderator,José Diaz Balart," Congressman Delaney, do you agree?
",False,False,False,False,[],False,[],False,,False,,True,['delaney'],['delaney'],[],[],,['misc'],[]
46,0.08010204081632652,0.30049886621315197,0:14:16,delaney,John Delaney," I think we need to do real things to help American workers and the American people, right? This is the issue that all of us hear on the campaign trail. We need to make sure everyone has a living wage. And I've called for a doubling of the earned income tax credit, raising the minimum wage and creating paid family leave. That will create a situation where people actually have a living wage. That gets right to workers. Then we gotta fix our public education system. It's not delivering the results our kids needs, nor is college and post-high school, career in technical training programs doing that. I'm very different than everyone else here on the stage. Prior to being in Congress, I was an entrepreneur. I started two businesses. I created thousands of jobs. I spent my whole career helping small to mid-sized businesses all over the country; 5000 of them I supported. The Obama administration gave me an award for lending to disadvantaged communities.
",False,False,True,False,[],False,[],False,,False,,True,['obama'],"['real things', 'american workers', 'american people', 'campaign trail', 'income tax credit', 'minimum wage', 'ta fix', 'public education system', 'kids needs', 'post-high school', 'technical training programs', 'congress', 'whole career', 'obama']",[],[],,"['economic-inequality', 'taxes', 'jobs', 'education']",[]
47,0.5,0.8888888888888888,0:15:09,delaney,John Delaney," I know how to create jobs. We need a short-term strategy, which is to put money in the pockets of workers with the earned income tax credit, raising the minimum wage and creating paid family leave. And then we need to have a long-term strategy to make sure this country is competitive and we're creating jobs everywhere in this country.
",False,False,False,False,[],False,[],False,,False,,False,[],"['short-term strategy', 'income tax credit', 'minimum wage', 'long-term strategy', 'jobs everywhere']",[],[],,"['economic-inequality', 'taxes', 'jobs']",[]
48,0.0,0.0,0:15:24,moderator,José Diaz Balart," Thank you. Governor Inslee, how would you address income inequality?
",False,False,False,False,[],False,[],False,,False,,True,['inslee'],"['inslee', 'address income inequality']",[],[],,['economic-inequality'],[]
49,0.11242063492063492,0.5040476190476191,0:15:27,inslee,Jay Inslee," Well, I'm a little bit surprised. I think plans are great, but I'm a Governor and we gotta realize the people who brought us the weekend, unions, are gonna bring us a long overdue raise in America. And I'm proud of standing up for unions. I've got a plan to reinvigorate collective bargaining so we can increase wages finally. I marched with the SCIU folks. It is not right that the CEO of McDonald's makes 2100 times more than the people slinging hash at McDonalds. And the next thing I'll do is put people to work in the jobs of the present and the future. Look it, Donald Trump is simply wrong. He says wind turbines cause cancer. We know they cause jobs, and we know that we can put millions of people to work in the clean energy jobs of the future. Carpenters, IBEW's members, machinists. We're doing it in my state today, and then we can do what America always does, lead the world and invent the future and put people to work. That's what we're gonna do.
",False,False,True,True,['trump'],False,[],False,,False,,False,[],"['gon na', 'long overdue', 'america', 'collective bargaining', 'sciu', 'ceo', 'mcdonald', 'mcdonalds', 'clean energy jobs', 'carpenters', 'ibew', ""'s members"", 'america', ""'re gon na""]",[],[],,"['climate-change', 'economic-inequality', 'jobs']",[]
50,0.0,0.0625,0:16:29,moderator,José Diaz Balart," So, Congressman Ryan, President Trump, and you just refered to him, promised that manufacturing jobs were all coming back to places like your home state of the Ohio. Can you make that same promise?
",False,False,False,False,[],False,[],False,,False,,True,"['trump', 'ryan']","['ryan', 'home state', 'ohio']",[],[],,['jobs'],[]
51,0.08015151515151517,0.34757575757575754,0:16:42,ryan,Tim Ryan," Yes, I believe you can, but first let's say the President came, he said, ""Don't sell your house,"" to people in Youngstown, Ohio. And in his administration just in the last two years, we lost 4000 jobs at a General Motors facility that rippled throughout our community. General Motors got a tax cut. General Motors got a bailout. And then they have the audacity to move a new car that they're gonna produce, to Mexico. I've had family members that have to unbolt a machine from the factory floor, put it in a box and ship it to China. My area where I come from in Northeast Ohio, this issue we're talking about here, it's been going on 40 years. This is not a new phenomenon in the United States of America. The bottom 60% haven't seen a raise since 1980. Meanwhile the top 1% control 90% of the wealth. We need an industrial policy saying, ""We're gonna dominate building electric vehicles. There's gonna be 30 million made in the next 10 years. I want half of them made in the United States. I wanna dominate the solar industry...
",False,False,False,False,[],False,[],False,,False,,False,[],"['youngstown', 'ohio', 'motors', 'motors', 'motors', 'new car', ""'re gon na"", 'mexico', 'family members', 'factory floor', 'china', 'ohio', 'new phenomenon', 'america', '% control', 'industrial policy', ""'re gon na"", 'electric vehicles', ""'s gon na"", 'wan na', 'solar industry ...']",[],[],,"['taxes', 'jobs']",[]
52,0.0,0.0,0:17:44,moderator,José Diaz Balart," Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
53,0.0,0.0,0:17:44,ryan,Tim Ryan," And manufacture those here in the United States.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
54,0.0,0.0,0:17:47,moderator,José Diaz Balart," Senator Warren, are they coming back? Are these jobs coming back?
",False,False,False,False,[],False,[],False,,False,,True,['warren'],['warren'],[],[],,['jobs'],[]
55,0.059457671957671966,0.47288359788359785,0:17:50,warren,Elizabeth Warren," So, we've had an industrial policy in the United States for decades now, and it's basically been, let giant corporations do whatever they wanna do. Giant corporations have exactly one loyalty and that is to profit, and if they can save a nickel by moving a job to Mexico or to Asia or to Canada, they're gonna do it. So here's what I propose for an industrial policy. Start with a place where there's a real need. There's going to be a worldwide need for green technology, ways to clean up the air, ways to clean up the water, and we can be the ones to provide that. We need to go tenfold in our research and development on green energy going forward. And then we need to say, any corporation can come and use that research. They can make all kinds of products from it, but they have to be manufactured right here in the United States of America. And then we have to double down and sell it around the world. There's a $23 trillion market coming for green products. We should be the leaders and the owners and we should have that 1.2 million...
",False,False,False,False,[],False,[],False,,False,,False,[],"['industrial policy', 'giant corporations', 'wan na', 'giant', 'mexico', 'asia', 'canada', ""'re gon na"", 'industrial policy', 'start', 'real need', 'worldwide need', 'green technology', 'green energy', 'america', 'trillion market', 'green products']",[],[],,['corporate-power'],[]
56,0.0,0.0,0:18:57,moderator,José Diaz Balart," Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
57,0.0,0.0,0:18:58,warren,Elizabeth Warren," Manufacturing jobs here in America. We can do this.
",False,False,False,False,[],False,[],False,,False,,False,[],"['manufacturing', 'america']",[],[],,['jobs'],[]
58,0.2542857142857143,0.42928571428571427,0:19:01,moderator,Lester Holt," All right, we're gonna turn to the issue of health care right now and really try to understand where there may or may not be daylight between you. Many people watching at home have health insurance coverage through their employer. Who here would abolish their private health insurance in favor of a government run plan? Just a show of hands to start out with.
",False,False,False,False,[],False,[],False,,False,,False,[],"[""'re gon na"", 'health care', 'health insurance coverage', 'who', 'private health insurance', 'government run plan']",[],[],,['healthcare'],[]
59,0.0,0.0,,moderator,Lester Holt,"[applause]
",True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
60,0.19714285714285715,0.30214285714285716,0:19:22,moderator,Lester Holt," All right, well, Senator Klobuchar let me put the question to you. You're one of the Democrats who wants to keep private insurance in addition to a government health care plan. Why is an incremental approach in your view better than a sweeping overall?
",False,False,False,False,[],False,[],False,,False,,True,['klobuchar'],"['klobuchar', 'private insurance', 'government health care plan', 'incremental approach']",[],[],,['healthcare'],[]
61,0.05123456790123457,0.27733686067019403,0:19:36,klobuchar,Amy Klobuchar," Well, I think it's a bold approach. It's something that Barack Obama wanted to do when we were working on the Affordable Care Act, and that is a public option. I am just simply concerned about kicking half of America off of their health insurance in four years, which is exactly what this bill says. So, let me go on beyond that. There is a much bigger issue in addition to that, and that is pharmaceuticals. The president literally went on TV, on Fox, and said that people's head would spin when they see how much he would bring down pharmaceutical prices. Instead, 2500 drugs have gone up in double digits since he came into office. Instead, he gave $100 billion in giveaways to the pharma companies. For the rest of us, for the rest of America, that's what we call at home, all foam and no beer. We got nothing out of it.
",False,False,True,False,[],False,[],False,,False,,True,['obama'],"['bold approach', 'barack obama', 'care', 'public option', 'america', 'health insurance', 'fox', ""people 's head"", 'pharmaceutical prices', 'double digits', 'pharma companies', 'america']",[],[],,['healthcare'],[]
62,0.0,0.0,,klobuchar,Amy Klobuchar,"[laughter]
",False,True,False,False,[],False,[],False,,False,,False,[],['[ laughter ]'],[],[],,['misc'],[]
63,0.08166666666666667,0.6283333333333333,0:20:28,klobuchar,Amy Klobuchar," And so, my proposal is to do something about pharma, to take them on, to allow negotiation under Medicare, to bring in less expensive drugs from other countries, and pharma thinks they own Washington. Well, they don't own me.
",False,False,False,False,[],False,[],False,,False,,False,[],"['medicare', 'expensive drugs', 'washington']",[],[],,['healthcare'],[]
64,0.0,0.0,0:20:40,moderator,Lester Holt," Your time is up. Thank you.
",False,False,False,False,[],False,[],False,,False,,False,[],['your'],[],[],,['misc'],[]
65,0.0,0.0,,moderator,Lester Holt,"[applause]
",True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],,['misc'],[]
